Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
0,0,86,0,2,2427,6,2,6,1,5,1,1,4,2,6,6,0,4,6,1139,292,1,0.9952493
1,1,25,0,1,182,2,6,1,6,6,1,4,5,3,3,0,1,2,1,1473,98,0,6.81469e-05
1,1,14,1,1,7703,4,4,3,6,0,4,5,0,6,4,5,3,5,5,1554,1240,1,0.67844075
1,1,99,0,0,1165,1,1,3,4,6,2,4,0,5,0,3,4,0,3,6,1912,0,3.54972e-05
0,0,82,0,1,1254,2,0,3,1,5,1,0,1,6,4,4,6,0,2,1593,316,0,0.0017634194
0,1,48,1,0,4287,3,1,4,2,5,5,2,1,3,6,2,3,1,5,452,217,0,0.010192925
1,0,98,1,1,6152,5,0,3,5,5,0,0,1,6,4,5,4,5,5,1032,1339,1,0.54260063
0,0,72,0,0,8513,5,2,3,1,0,2,0,2,0,6,2,2,5,5,287,990,1,0.6164162
0,1,75,0,0,3486,4,1,4,3,0,4,5,0,1,6,1,1,2,5,1077,1485,0,0.0014986963
0,0,16,0,1,6223,4,6,2,1,2,3,2,6,3,0,3,6,3,6,282,464,0,0.01363724
1,0,47,0,1,8376,3,0,4,3,5,2,6,5,3,1,5,3,0,0,1309,701,0,0.011600855
1,1,61,1,2,6889,3,4,6,3,6,0,3,1,3,1,3,2,3,2,444,1577,0,0.0026380836
1,0,39,0,1,9916,1,4,1,5,5,6,3,6,2,1,3,4,1,4,1459,626,0,0.00014145681
0,0,51,0,1,8997,2,2,5,0,5,1,1,4,2,1,0,3,6,3,1634,692,0,0.001721585
1,1,83,1,1,3038,4,1,3,4,3,3,6,5,1,6,1,2,5,2,387,1395,1,0.62257427
0,1,85,1,2,6226,0,5,2,4,2,5,3,4,6,1,1,2,2,5,1440,1888,0,0.40059513
1,0,44,1,2,8826,1,6,6,0,0,2,4,4,4,2,2,5,3,0,586,1314,1,0.9717934
0,1,7,0,1,8334,1,6,4,2,0,3,1,5,2,5,6,4,0,6,5,1034,0,0.0016683604
0,1,89,1,0,5471,1,2,4,5,1,6,4,2,6,0,5,1,4,5,342,1266,0,0.0010459173
1,1,63,1,1,3833,3,4,5,4,5,5,0,5,3,3,1,1,0,5,342,436,0,0.045072082
0,1,8,1,1,4171,6,6,2,1,2,5,5,4,0,6,5,1,2,6,518,329,1,0.99174565
1,1,93,0,1,315,2,6,4,3,2,4,1,4,6,6,6,5,2,4,421,1494,0,0.0095913755
1,1,37,1,0,4261,3,3,4,0,2,1,1,1,0,5,0,0,0,5,1138,604,0,0.01899797
1,0,13,0,2,7367,1,4,2,2,5,5,3,2,1,4,6,3,6,3,124,708,0,0.003127898
1,1,94,1,1,4432,1,0,4,0,5,2,4,3,1,6,4,5,2,2,69,1963,0,0.40052062
1,0,17,0,0,4736,5,0,4,3,4,5,2,1,0,5,3,3,4,4,1357,1863,1,0.99017125
1,1,46,1,1,4770,4,2,3,4,0,1,1,2,2,3,2,2,6,5,216,1331,1,0.9127518
0,1,78,0,0,9212,0,3,5,6,1,0,3,5,5,6,3,1,2,3,795,685,1,0.9877378
1,1,46,1,2,952,2,4,3,4,0,0,3,1,0,0,1,3,6,5,1331,1132,0,0.37279952
1,1,63,1,0,4635,6,4,6,3,2,2,1,3,3,4,3,4,6,1,160,574,1,0.99982834
0,0,22,0,0,156,4,6,5,4,2,2,2,1,3,6,1,2,5,3,1121,1042,0,0.25765765
1,1,44,0,1,6631,2,6,1,2,1,6,4,1,1,3,2,1,0,4,1909,820,0,8.013774e-05
0,1,92,0,2,3679,4,3,6,4,5,4,2,2,6,0,1,5,4,2,529,523,1,0.5375958
1,1,79,1,2,738,1,6,0,4,6,0,4,3,5,3,3,1,1,6,1902,421,0,0.0006120758
1,1,75,0,1,9887,1,1,1,4,1,5,3,2,0,0,3,6,4,1,1183,1291,0,7.60575e-05
0,1,38,1,0,1762,1,0,5,3,6,5,4,4,0,5,0,1,0,5,795,586,0,0.0008557628
1,1,8,0,2,9124,5,5,6,2,6,0,1,0,4,0,4,1,0,4,1966,1775,1,0.98000723
0,0,99,1,2,7311,1,1,5,3,1,6,5,5,2,4,2,2,0,2,287,311,0,0.37333834
0,0,9,1,2,4373,4,3,4,4,0,2,0,0,5,0,3,5,1,2,977,1218,1,0.7548224
1,0,52,0,2,8904,1,6,4,5,6,2,4,5,5,0,4,2,5,3,272,1205,0,0.00029875833
1,0,68,0,0,772,4,6,6,4,5,1,6,5,0,0,0,0,0,1,862,895,0,0.42214194
1,1,71,0,1,2073,5,0,1,0,6,0,0,3,2,3,3,2,5,0,860,697,1,0.72328115
1,0,64,1,0,8485,0,1,0,2,2,2,3,3,1,2,4,5,5,2,1659,1133,1,0.99999857
1,0,1,0,1,1922,4,3,3,2,6,2,0,1,4,6,5,6,2,4,552,771,0,0.025178654
1,1,69,0,2,2707,0,0,2,1,6,2,0,5,1,3,5,5,4,5,808,1476,1,0.9999701
0,1,58,0,1,1021,6,2,6,3,1,1,2,1,1,3,4,5,4,1,345,1901,1,0.99959666
0,0,12,0,0,400,1,6,2,6,6,5,2,3,2,5,4,3,1,2,461,275,0,0.0010483784
0,0,14,1,2,7492,5,2,4,0,6,6,5,6,0,3,3,5,5,6,97,1539,1,0.9959722
0,0,86,1,1,9157,1,6,4,3,4,5,0,6,2,2,3,0,1,1,752,1951,0,0.3469009
1,1,49,0,1,6841,3,3,1,1,0,3,4,3,2,3,6,2,2,2,508,1539,0,0.00039448895
0,1,29,1,0,8565,3,1,4,0,5,1,6,6,6,2,2,3,6,0,1560,715,0,0.018129343
1,1,34,1,0,7463,4,6,0,1,5,0,1,5,1,2,4,3,2,6,1477,913,0,0.060136758
1,0,40,0,0,6040,3,4,5,1,6,3,3,3,3,4,5,2,5,6,1127,383,0,0.0058057955
1,0,31,0,0,2708,3,2,1,6,2,1,5,3,1,2,5,0,4,2,692,941,0,0.0005135674
0,1,63,1,0,3435,3,1,5,3,2,2,3,6,5,6,5,0,2,3,727,1592,0,0.006425953
0,1,3,1,2,5969,6,5,5,4,3,5,4,5,1,4,1,3,5,6,1557,1318,1,0.99936527
1,0,78,0,2,8177,0,2,2,4,2,1,4,4,0,5,0,0,6,2,54,419,1,0.99567944
0,0,90,0,1,9638,6,3,0,3,3,3,5,6,5,0,2,3,3,6,666,307,0,0.3166703
0,1,66,1,2,7298,4,0,4,5,2,6,3,2,1,6,1,4,5,0,1052,564,0,0.034141444
1,1,3,0,2,460,3,0,6,2,1,6,2,1,5,4,3,4,4,6,954,573,0,0.00017097252
1,0,89,0,1,1007,2,1,5,5,4,5,3,3,1,3,6,0,4,2,141,1895,0,0.0005006562
1,1,9,1,0,5664,0,0,0,5,2,5,6,4,0,6,5,2,2,0,1687,1888,1,0.90581316
0,1,10,1,1,9100,3,4,2,6,5,3,5,6,1,2,5,0,2,3,1911,704,0,0.02051841
1,0,87,0,2,9617,6,1,2,2,0,3,2,0,1,4,4,2,6,2,1430,1597,1,0.6277202
0,1,53,1,0,7703,0,6,6,6,2,2,1,3,5,4,5,5,4,0,1048,777,1,0.9983901
1,0,42,0,0,5534,5,6,6,0,2,1,4,0,0,0,3,3,2,3,1161,489,1,0.9892652
0,0,12,1,0,5962,0,2,0,1,6,1,5,0,2,3,2,5,3,0,279,1623,1,0.99835473
0,0,81,0,1,2187,4,3,1,5,1,3,4,1,5,1,0,0,6,2,1024,201,0,0.014574962
1,0,1,1,2,6737,3,5,3,1,0,3,2,4,0,2,0,4,1,1,1766,1825,0,0.12904494
0,1,38,0,2,9112,3,4,3,5,4,1,1,5,2,5,2,1,1,1,608,697,0,0.058397237
0,1,16,1,2,7347,3,6,5,1,0,3,2,3,1,6,3,5,0,3,1008,847,0,0.23967901
0,1,86,1,0,7658,0,0,0,4,0,2,6,0,6,4,4,5,3,4,1109,294,1,0.90294594
0,1,93,1,2,7733,0,2,2,0,3,5,2,2,1,3,6,0,3,3,1233,63,1,0.9667768
1,0,2,0,1,5623,4,6,4,2,3,1,5,5,2,4,3,3,2,2,406,162,0,0.01744193
1,1,97,0,0,5747,4,2,0,2,2,0,4,5,6,0,5,6,6,2,1735,235,0,0.06550655
0,0,55,0,0,4388,3,2,1,3,2,4,2,1,2,0,5,5,5,3,1333,321,0,0.01257732
1,1,34,0,1,9265,1,3,4,2,4,3,6,6,5,5,4,1,3,1,1539,1964,0,0.059615903
0,0,41,1,0,7948,3,1,2,6,5,4,4,5,2,2,3,6,3,3,979,1042,1,0.89432514
0,0,19,0,0,6317,0,0,0,3,6,2,5,5,5,6,0,0,2,3,549,228,1,0.9998405
1,0,17,1,1,5521,3,6,5,2,3,4,2,0,0,2,5,0,1,1,86,765,1,0.94795024
1,1,35,1,1,7342,0,6,1,5,1,4,2,1,2,1,6,4,2,4,621,349,1,0.9817011
0,0,29,0,0,8629,1,4,5,5,5,6,4,2,4,3,2,0,4,3,214,66,0,0.0006911775
0,1,44,0,1,7226,6,4,2,5,6,3,5,3,0,0,4,0,4,5,337,254,1,0.9983662
1,0,47,0,0,9054,3,4,0,0,4,2,6,1,2,1,6,6,4,0,1258,1869,0,0.00019198902
1,0,94,0,2,6203,0,1,3,5,2,3,6,5,6,5,4,4,6,6,363,715,1,0.9988416
0,1,87,1,0,3985,0,4,2,0,6,6,0,2,5,0,0,1,3,5,634,408,1,0.7974943
1,0,61,0,0,3443,5,3,2,1,4,4,0,3,0,4,4,4,3,4,7,1792,1,0.9840523
1,1,60,0,1,2177,5,0,1,6,6,3,0,2,6,1,5,5,1,5,287,742,0,0.47949183
0,1,33,0,0,6950,1,6,0,3,6,6,1,1,0,3,1,5,4,0,266,1037,0,0.000110167384
1,1,93,1,0,8077,6,0,1,2,5,4,5,5,5,0,4,6,5,1,60,1752,0,0.47831225
0,0,88,1,0,3204,4,5,3,5,2,4,3,1,5,4,1,4,3,3,1137,921,0,0.004866928
0,1,31,1,1,8545,1,6,5,4,6,0,6,6,3,4,5,3,6,3,1061,493,0,0.0015137511
1,0,83,1,0,3249,3,4,1,1,0,3,2,6,6,4,6,4,6,4,1210,1854,1,0.54291755
0,0,60,0,1,915,3,3,4,1,0,2,6,4,3,3,2,2,1,0,1098,1684,0,0.0032974177
1,0,24,0,1,1626,1,2,3,4,2,1,6,5,3,2,4,3,5,2,1832,63,0,0.0003888184
1,1,36,1,2,286,0,5,2,0,0,4,6,3,2,4,4,1,3,5,55,736,1,0.97115153
0,0,5,0,1,1503,5,3,6,3,6,5,5,0,4,5,0,0,4,1,235,1945,1,0.99899536
1,1,22,1,1,6975,1,5,1,5,2,1,3,5,5,2,1,0,0,6,1858,1767,0,0.00016195576
0,1,3,1,0,5612,2,6,6,4,6,0,2,0,4,5,6,1,1,5,115,937,0,0.16897596
0,1,56,0,2,6500,0,1,1,5,5,5,3,4,0,4,2,1,3,2,908,1573,1,0.9963689
0,1,40,1,2,5600,4,4,1,6,6,5,2,4,0,4,3,0,3,2,713,556,0,0.01385367
1,1,62,0,0,3129,0,6,5,6,0,3,0,5,2,6,4,6,6,4,756,1148,1,0.9942484
0,1,60,0,2,2691,0,5,4,5,6,2,2,0,0,1,0,4,2,4,1354,61,1,0.9816465
0,0,29,1,1,1204,2,0,6,2,6,6,1,4,2,6,6,1,5,3,1587,712,1,0.99844104
1,0,91,0,2,8605,5,3,6,1,6,6,4,4,4,0,0,0,5,2,1545,1357,1,0.9297372
1,1,14,1,2,6059,1,0,3,2,2,0,1,2,4,3,0,0,6,6,1105,128,0,0.009471871
1,0,33,0,1,2299,1,5,4,5,4,0,6,3,4,2,3,2,1,4,1242,300,0,1.4519586e-05
1,0,58,1,1,7375,5,2,3,4,0,6,6,6,5,5,0,3,1,2,1043,1377,1,0.9878179
0,0,51,1,0,2622,4,5,6,5,2,2,6,3,0,1,3,5,4,6,1940,1582,1,0.9691825
0,1,52,0,2,9049,2,4,6,4,2,6,0,4,4,0,6,3,6,0,321,255,0,0.015736187
1,0,45,0,1,3432,0,0,1,4,1,6,3,0,5,1,5,6,2,2,1553,1962,1,0.9844148
1,0,53,0,2,564,2,4,1,4,4,0,5,3,6,1,3,4,6,2,1290,505,0,0.0027309563
0,0,19,1,1,5661,4,4,1,3,2,1,3,3,4,5,1,1,1,1,460,1089,1,0.65186733
0,0,88,1,0,3495,4,5,3,0,4,3,3,4,1,5,3,4,5,1,273,1818,1,0.5410165
0,0,17,1,2,8946,2,6,4,4,4,2,5,1,3,1,0,6,5,3,1588,1099,1,0.99580437
1,1,99,1,2,3514,3,4,4,5,6,2,0,4,0,4,6,1,3,0,1725,428,0,0.004651731
1,0,81,1,2,821,0,5,2,3,0,2,5,3,5,2,0,5,4,6,112,1443,1,0.99998224
1,0,36,1,0,5426,1,6,0,3,4,3,0,5,6,3,5,4,3,6,211,1856,1,0.7795948
0,0,25,0,0,1817,1,4,2,6,4,2,3,6,3,6,1,0,1,2,566,20,0,7.213235e-05
1,1,37,1,0,7213,3,1,6,0,4,2,4,6,5,0,0,5,5,1,949,836,0,0.0061911033
1,1,0,1,2,3722,2,6,3,4,6,2,0,2,6,5,4,0,2,2,1137,958,0,0.004308346
1,1,27,1,0,4397,3,0,2,3,6,1,2,6,1,1,6,4,5,1,438,1492,0,0.019001456
0,1,16,0,2,929,0,0,2,3,2,2,6,0,0,4,1,2,5,5,1779,401,1,0.9249162
1,1,52,0,2,8929,4,1,1,2,5,5,6,2,0,0,5,2,0,2,1461,868,0,0.14481537
0,0,16,0,2,7465,1,6,6,3,2,6,5,4,6,6,4,1,2,5,282,1577,0,4.7597372e-05
1,0,50,1,0,5673,6,5,0,4,1,5,6,2,2,5,2,1,0,4,576,640,1,0.9970728
1,0,78,1,2,1905,6,4,4,0,0,5,0,3,5,6,0,4,3,3,67,326,1,0.99981815
0,0,76,1,0,4618,3,3,4,0,6,6,6,1,5,1,2,3,4,0,508,622,1,0.9871941
0,1,57,1,2,6018,3,1,3,6,2,6,5,2,0,0,5,2,0,2,151,1260,0,0.011717744
0,1,11,1,1,5423,2,3,5,3,0,3,5,3,2,6,2,5,6,1,1427,219,0,0.019200386
0,0,35,1,0,665,0,4,0,6,2,2,4,3,4,4,6,1,2,6,985,1570,1,0.9999919
0,0,14,1,2,1594,0,1,5,1,3,2,0,4,5,5,3,2,0,1,1720,78,1,0.9845569
1,1,13,1,0,1015,4,1,0,3,3,4,0,5,3,0,6,6,0,2,761,1543,1,0.64809227
0,1,81,0,0,9765,2,5,5,5,5,4,4,2,5,5,1,1,0,0,1700,572,0,8.7189066e-05
1,0,73,1,2,4009,2,1,0,5,4,3,4,6,1,1,2,4,2,4,284,863,0,0.00094105094
1,1,36,1,0,7387,0,1,0,5,0,6,6,0,5,5,0,2,0,2,1078,1116,0,0.3538072
0,0,39,1,0,1054,2,6,2,1,2,3,3,0,4,0,0,0,2,0,770,163,0,0.00515756
1,1,65,1,1,4782,2,5,5,2,3,5,3,2,3,3,0,0,4,1,337,690,0,0.0020827092
0,1,19,0,0,4994,0,6,5,3,5,0,4,5,0,6,2,5,1,0,1259,1688,1,0.9975454
1,1,96,0,0,1608,3,5,4,4,1,5,6,2,0,0,3,2,6,1,115,99,0,0.00077449117
1,1,15,1,1,5181,1,2,4,5,5,6,5,0,2,4,1,2,0,6,1667,388,0,0.00072971784
1,1,16,1,2,6022,2,0,6,6,6,3,3,4,3,3,6,0,4,3,927,543,0,0.011282323
0,0,51,1,1,9960,1,0,5,2,4,4,2,5,1,4,5,3,0,2,441,387,1,0.9735946
1,1,51,1,0,802,2,0,6,1,4,1,0,0,6,4,3,4,3,6,1809,829,0,0.2382334
0,1,19,0,2,4808,1,6,4,3,0,5,1,3,3,3,5,1,3,5,1558,105,0,0.000120717305
1,1,33,1,1,1676,3,3,1,2,2,3,0,1,3,5,0,3,3,5,2,1354,0,0.12594087
0,1,37,0,2,2641,3,4,0,5,6,1,2,6,6,2,2,0,6,5,849,1166,0,0.0008587807
0,0,14,1,1,2208,6,0,1,6,6,2,2,3,6,1,2,1,3,1,916,1277,1,0.6981206
1,1,57,1,1,4227,3,3,2,5,5,5,5,5,3,5,5,0,3,5,110,1020,1,0.64619625
1,1,59,1,1,9291,0,6,1,3,5,6,6,6,4,5,5,5,5,1,1400,1317,1,0.9335063
0,1,27,0,2,5272,5,3,0,0,5,6,4,6,5,2,2,5,0,6,1869,1608,1,0.99812704
1,0,63,0,1,1495,4,0,4,5,5,2,0,3,4,6,1,1,3,4,830,131,0,0.2758461
0,0,32,1,2,467,1,2,4,5,6,2,3,3,0,2,3,4,6,5,1995,704,1,0.89142644
1,0,16,1,0,880,0,3,3,3,5,1,3,2,6,1,5,0,6,2,600,479,1,0.999653
1,0,48,1,1,3076,1,1,4,3,5,3,0,3,3,2,3,4,0,3,467,460,0,0.15795302
0,1,64,0,2,5200,3,1,4,3,2,3,0,6,4,6,2,4,6,3,571,916,0,0.011628838
1,1,4,1,0,6831,5,2,1,3,5,1,5,2,3,6,1,5,2,1,52,379,1,0.9729065
1,0,46,1,0,6075,4,3,1,2,2,5,0,6,3,2,6,0,1,1,824,1326,1,0.99768734
0,0,99,0,1,2133,5,2,4,6,4,6,5,0,6,2,0,0,3,1,828,934,1,0.99235064
0,1,71,0,2,8139,5,2,0,0,5,5,6,3,1,4,6,6,0,5,210,709,1,0.9940124
1,0,50,1,2,5931,0,2,2,3,3,0,0,4,0,0,0,3,5,2,1878,1496,1,0.99995077
1,0,0,1,1,9022,4,3,4,4,6,4,6,2,3,1,4,6,0,6,689,1351,1,0.98505384
0,0,83,0,1,220,1,6,5,1,5,0,4,5,6,4,0,5,4,1,1388,115,0,0.00157897
0,0,41,1,1,6950,2,5,6,5,4,1,4,4,3,3,6,6,4,2,875,813,1,0.9981767
0,1,96,0,2,886,4,3,2,5,1,4,3,4,6,2,0,4,5,1,1591,1685,0,0.058664057
1,0,43,0,2,2171,4,4,3,5,2,5,6,1,1,6,0,6,2,1,1167,566,0,0.34440523
0,1,8,1,0,5361,6,6,0,5,3,6,6,0,2,5,6,4,6,6,238,683,1,0.91627586
1,1,55,0,2,94,0,6,1,6,3,3,2,3,3,4,6,0,6,0,545,214,1,0.9922312
0,0,52,1,1,7356,2,5,0,2,4,0,3,0,1,3,5,6,4,6,1296,1901,1,0.99214387
0,0,0,0,0,4764,2,0,2,1,4,0,0,0,0,2,1,4,6,1,1940,1078,0,0.00038776864
1,0,31,1,2,1573,4,4,1,6,4,2,6,3,1,0,3,4,5,0,1551,1653,1,0.99873084
1,1,10,0,0,8684,1,2,0,1,1,0,2,4,6,3,4,1,6,4,1915,1036,0,2.5502371e-05
0,1,30,0,1,7368,4,4,0,1,3,4,3,4,2,6,0,6,4,5,632,954,0,0.24409653
0,1,84,0,2,8644,5,3,2,0,6,5,3,5,5,2,1,5,6,4,947,1069,1,0.9995402
0,1,51,1,2,6317,1,1,5,1,0,5,4,2,5,3,3,6,3,5,471,1946,0,0.004582896
1,1,46,0,0,5636,4,1,3,0,4,5,5,0,6,2,0,3,4,3,432,364,0,0.01727222
1,0,35,1,0,7626,1,4,0,1,4,4,6,6,1,1,2,4,1,5,1287,1840,1,0.8465428
1,1,31,1,2,2483,3,0,5,3,4,4,5,5,0,5,0,6,0,4,166,1704,0,0.18664198
1,0,62,0,2,4136,6,5,5,5,2,0,5,0,5,1,5,6,2,0,1999,1324,1,0.99703085
0,1,50,0,2,7332,4,3,6,3,0,5,6,5,6,6,6,4,6,2,160,191,1,0.6924003
1,0,42,1,2,8256,1,5,1,0,3,3,3,6,3,0,6,2,4,0,519,1113,1,0.94933736
1,0,86,0,2,2101,4,1,2,4,4,4,6,0,5,0,4,5,5,2,1681,1345,0,0.18474647
1,0,100,0,2,276,1,2,3,3,3,3,0,6,2,5,6,3,4,3,1301,396,0,4.380136e-05
1,1,62,1,0,3149,3,4,4,5,2,2,1,5,3,6,5,6,5,5,1504,13,0,0.010340257
0,0,56,1,2,965,2,3,6,6,4,5,6,3,4,6,5,4,1,5,479,1845,1,0.9966344
0,0,70,1,0,1114,2,4,5,5,0,2,5,1,5,1,1,1,1,0,300,881,0,0.13070899
1,0,81,1,0,4455,6,4,6,5,1,5,5,5,6,2,4,5,0,2,1750,603,1,0.99529713
0,1,63,1,0,5114,5,0,0,4,6,6,6,6,1,5,3,6,2,4,873,1166,1,0.99655956
0,0,63,1,1,2816,1,1,2,0,1,3,0,2,1,6,0,3,5,5,1305,1008,1,0.99900216
1,0,49,1,2,4433,2,0,3,4,5,3,2,5,3,0,4,2,6,4,12,744,0,0.3110478
1,0,80,1,2,4408,3,2,1,3,0,1,1,4,2,0,2,3,5,3,548,344,1,0.58530176
1,0,95,1,1,3995,4,6,2,5,4,1,0,1,0,6,5,4,5,6,1248,1917,1,0.98807585
0,0,87,0,2,1396,5,0,1,6,3,2,3,4,6,6,2,0,5,3,1011,950,1,0.9719598
0,1,55,0,0,1541,4,3,3,3,6,6,6,0,3,0,4,5,0,0,1707,1234,0,0.106119044
1,0,96,0,0,8762,5,6,3,0,3,2,2,2,5,6,1,6,1,1,1518,1925,1,0.9964258
0,0,100,1,0,8444,4,1,4,1,0,6,5,2,3,5,3,2,0,1,1161,1258,1,0.52953345
1,1,5,0,2,8156,5,2,6,0,1,6,0,0,4,0,3,2,3,5,1260,812,1,0.87409174
0,0,16,0,1,9602,4,2,4,5,3,6,5,0,3,6,4,2,2,5,1107,1382,0,0.09319866
0,1,8,1,1,3162,0,2,0,6,2,6,5,1,2,4,4,3,0,4,886,1235,1,0.95128965
1,0,99,1,0,5321,2,2,0,4,4,4,1,3,6,1,4,1,2,6,1864,297,0,0.04351765
1,1,89,0,2,9344,2,4,3,2,1,5,2,1,3,2,2,2,4,6,1176,211,0,0.0006171983
0,0,25,0,1,2421,2,4,6,3,4,3,0,3,5,6,6,1,6,5,1782,1288,0,0.006578949
1,0,50,1,2,9057,2,4,1,5,4,1,5,2,6,2,1,0,6,0,40,1954,1,0.9955811
0,1,8,0,2,4449,6,5,1,1,0,5,4,2,5,2,2,3,0,0,339,497,1,0.9622931
0,1,37,1,1,7155,0,5,1,5,6,2,4,0,1,4,3,0,0,4,1754,453,1,0.9138372
1,1,48,1,1,9432,5,5,1,1,4,6,1,0,3,6,3,6,3,1,758,282,1,0.99383587
0,0,53,1,2,2163,5,0,6,0,6,0,4,5,0,1,3,4,0,6,1783,103,1,0.63424873
0,0,27,0,0,615,1,6,6,4,4,0,4,0,1,1,3,3,3,6,775,234,0,0.00024078815
1,1,50,1,0,510,6,1,0,1,3,1,0,1,5,1,6,1,2,1,1490,220,1,0.9683205
1,1,39,1,0,8286,1,5,0,2,5,3,1,4,3,1,2,1,6,2,1737,1943,0,5.2457817e-05
1,1,90,0,0,8005,2,4,1,0,4,0,2,0,2,1,0,3,2,3,416,1198,0,0.00026338443
0,0,49,1,2,306,1,6,2,1,6,5,0,1,5,1,6,5,4,2,1743,1078,1,0.8460071
0,1,16,1,2,2572,6,3,3,0,3,0,4,3,4,6,4,0,6,3,1302,1389,1,0.9689915
1,0,9,0,0,1841,1,2,3,4,3,1,2,1,2,3,5,6,3,6,55,1150,0,0.00039466668
0,1,27,0,2,2150,5,1,4,5,5,6,4,4,2,5,6,5,2,0,732,42,1,0.99973327
1,0,92,0,2,2982,6,5,1,4,5,5,5,2,6,4,2,4,6,2,1312,168,1,0.9903626
0,0,36,0,0,1166,4,1,0,4,2,2,6,5,1,4,2,6,0,3,661,581,0,0.11640955
0,1,54,0,0,2341,6,3,1,1,6,6,6,4,5,4,1,2,5,1,1064,43,1,0.99773264
1,1,75,0,2,1620,2,5,0,0,1,6,2,5,2,3,6,5,1,0,1674,272,0,0.00046886544
1,1,37,1,2,4002,6,1,5,3,3,0,0,1,1,1,0,0,5,6,701,1423,1,0.96056914
0,1,69,0,1,5266,3,3,6,1,5,5,5,2,5,0,4,0,0,3,427,1500,0,0.0007125584
1,1,63,0,1,5229,6,4,6,5,2,1,1,3,2,2,5,6,3,1,427,304,1,0.999869
0,1,52,1,0,2534,5,0,5,0,5,6,2,0,2,3,4,0,0,3,1968,492,1,0.9838251
1,1,10,0,0,751,0,6,3,0,6,1,4,6,2,0,2,5,6,1,1161,1271,1,0.9858542
0,0,83,0,1,8598,5,1,5,0,3,0,6,1,5,0,1,4,3,6,1404,1269,1,0.6874456
1,0,59,0,0,7250,5,0,6,5,0,1,2,4,5,2,4,5,4,2,1745,1825,1,0.99516255
0,0,30,0,2,1247,4,3,5,0,1,3,6,3,4,2,6,0,6,1,122,805,0,0.17185147
1,1,15,0,1,7286,4,1,4,1,4,1,2,4,2,4,0,2,6,5,739,1645,0,0.078820616
1,0,64,1,1,5796,1,6,5,2,1,2,2,2,1,1,1,3,2,4,1658,1043,0,0.0037279637
1,1,67,1,0,8283,2,5,0,2,5,3,4,6,2,6,6,0,5,6,1266,1362,0,0.009728958
0,1,18,1,2,3346,4,2,0,6,1,0,2,1,6,0,3,5,1,3,1509,316,0,0.42552182
1,0,44,1,0,9481,0,2,0,2,1,4,3,1,6,3,5,0,6,3,1737,1991,1,0.999734
0,1,17,1,0,6694,3,4,2,2,3,3,5,4,2,4,3,2,2,4,1637,1062,0,0.00042981055
0,0,85,0,2,2669,6,0,2,6,4,5,0,5,3,2,5,2,6,6,1663,157,1,0.9979373
0,0,87,0,2,6139,2,4,6,0,0,3,5,3,0,3,0,4,1,0,1871,978,0,0.0027456305
1,1,51,1,0,4166,5,4,4,4,5,5,5,2,5,2,0,4,4,4,1791,354,1,0.9994023
0,0,53,0,2,3052,6,2,4,6,4,0,1,6,3,2,2,6,6,2,1511,1846,1,0.9562084
0,0,20,0,1,8308,3,2,1,5,4,4,3,2,2,2,5,6,5,0,1540,784,0,0.011522342
0,1,72,0,1,9563,5,5,4,4,4,3,1,0,0,5,5,3,4,6,1765,219,1,0.999268
0,0,58,0,1,9184,3,3,5,3,2,3,0,6,0,1,1,0,1,0,1619,701,0,0.011497409
0,1,86,1,0,5648,6,0,2,4,4,6,6,5,5,5,4,3,1,0,1268,939,1,0.993846
0,0,79,1,0,4643,0,3,2,0,6,3,5,4,4,5,1,3,5,4,1802,1506,1,0.99994135
1,1,38,0,1,6831,2,1,2,2,3,4,5,0,3,6,2,0,3,6,564,1256,0,0.008251532
0,1,61,1,2,1541,6,2,5,6,1,6,1,1,1,0,2,6,2,3,1666,989,1,0.99771166
1,0,41,0,0,1314,3,2,4,4,0,1,6,1,0,5,0,5,6,0,1286,1153,0,0.000841199
1,1,50,1,2,2626,0,4,6,2,6,4,4,0,3,6,2,0,5,5,953,248,1,0.9991534
0,0,94,0,0,3068,5,4,0,0,6,5,3,4,6,0,0,6,1,2,894,1727,1,0.9620641
1,1,11,1,0,909,2,2,3,2,6,3,6,4,0,4,1,5,5,4,452,1239,0,0.011808201
1,0,14,1,0,9726,6,3,6,1,0,1,1,6,6,3,4,2,2,5,839,1272,0,0.26922107
1,1,37,0,0,6898,0,1,5,1,5,5,2,1,2,4,2,2,6,1,61,89,1,0.9364637
0,0,72,1,0,2656,6,3,2,1,6,2,0,6,4,1,5,2,4,2,913,758,0,0.13303335
1,1,37,1,0,2189,6,5,1,6,1,1,4,2,4,5,2,2,2,0,1723,272,1,0.9988613
1,1,81,0,2,9872,4,0,0,6,2,0,1,0,6,5,4,4,4,1,1943,669,0,0.04375043
0,0,6,0,2,6221,1,3,5,6,3,6,1,0,6,5,3,3,5,2,335,555,0,0.0048816376
1,0,88,0,0,353,3,4,2,4,4,1,5,6,0,5,0,3,2,5,946,849,0,0.007850977
